num,t,x,y,z,qx,qy,qz,qw
11,1666286047.672543049,32.463647816995341,111.617326589633436,-1.424381712110760,-0.264607220017543,0.963302156983632,0.005231268247024,0.044772841073561
12,1666286047.772466898,32.456797594079639,111.618162575378634,-1.424270327956016,-0.268548391903334,0.962174227196782,0.001829630306783,0.045816701947529
13,1666286047.872378111,32.450674956844175,111.614715701454529,-1.425117370689049,-0.269539420282959,0.961844245596178,0.002446813966103,0.046884552130323
14,1666286047.972152948,32.445084933402427,111.607986827372670,-1.426239365235052,-0.268104577067488,0.962189295563873,0.002885936019891,0.047993401953301
15,1666286048.072164297,32.440260201485124,111.602064897886436,-1.427467766370192,-0.267367620975600,0.962284759334468,0.007571274515943,0.049651515673308
16,1666286048.171823263,32.436794584999852,111.599765779827337,-1.428619907924835,-0.268244540007032,0.961996680885416,0.006683713837278,0.050621938832883
17,1666286048.271672010,32.434896318005293,111.600134722299813,-1.429163359322944,-0.270957334412399,0.961285185611808,0.006818776569787,0.049663056062728
18,1666286048.371602058,32.435665194117639,111.600658013886218,-1.429281920502199,-0.273430172870935,0.960599162268962,0.003789229289136,0.049707461747045
19,1666286048.471709251,32.437952815063746,111.599628229598849,-1.429391336032450,-0.274406389844566,0.960432477990937,0.006413890841471,0.047217056631406
20,1666286048.571585655,32.439836599653233,111.597064109369171,-1.429328976086217,-0.273550775869203,0.960742017211038,0.006593236582722,0.045839705692622
21,1666286048.671949863,32.439981849529815,111.593153321200518,-1.428760966199069,-0.272348253934283,0.961116425152140,0.009462170089115,0.044633095556122
22,1666286048.772092581,32.438370732274819,111.587958548324579,-1.429043481397353,-0.271900386151055,0.961196150007503,0.011335843164846,0.045206635369198
23,1666286048.871559858,32.436534238928395,111.581730198529470,-1.429076389784980,-0.271486449038433,0.961212571956515,0.012084887603412,0.047111092036342
24,1666286048.973581791,32.434941589812588,111.574126884978838,-1.428870021486333,-0.272387607741954,0.960956686989421,0.013465431279342,0.046753813100024
25,1666286049.074640751,32.432850236175106,111.564589531003378,-1.429868478465782,-0.271481593919480,0.961132457888296,0.015676716592131,0.047711456836189
26,1666286049.174661636,32.429150608292879,111.553565155692425,-1.430561281931263,-0.270021468615370,0.961370379532727,0.019121603275751,0.049897536332607
27,1666286049.274962902,32.423493251861395,111.542480207152494,-1.431564782028980,-0.268077916782302,0.961732332066424,0.022861582445579,0.051792857034756
28,1666286049.375083447,32.416364070075097,111.532772845875300,-1.433517399741303,-0.265953280991717,0.962105768805625,0.024754599261245,0.054850266873493
29,1666286049.475172758,32.409794023029747,111.524894597687009,-1.435063737940115,-0.264298492467354,0.962420982114727,0.024564483640954,0.057347591128674
30,1666286049.575875044,32.404724232279833,111.517298681281801,-1.435923919699231,-0.264523124570831,0.962213926470612,0.024829810289675,0.059626812712669
31,1666286049.675269604,32.401213110767557,111.511173051311630,-1.434471120563053,-0.262388011859312,0.962723744646216,0.024549589561493,0.060933081156682
32,1666286049.775188923,32.399856756617645,111.508276368556068,-1.430910977422465,-0.263707899079605,0.962416699311169,0.025414191186030,0.059719006491866
33,1666286049.875041723,32.399855589429130,111.505800120750322,-1.427722590235053,-0.264817303673435,0.962344408523116,0.021030864487134,0.057643193859729
34,1666286049.975519180,32.398193706673155,111.502097957512206,-1.426017143781256,-0.264811611550399,0.962375367722434,0.022714554261603,0.056502309810195
35,1666286050.074907780,32.393899329637620,111.499795705194757,-1.423175672869579,-0.267065553605986,0.961666015894983,0.023556146207014,0.057615726374594
36,1666286050.175605059,32.389554255809337,111.501894321852816,-1.421555501289825,-0.269824986708749,0.960844269337470,0.021268591583946,0.059333073753197
37,1666286050.275068283,32.386298925893158,111.507762421845385,-1.423170443721034,-0.270776930781079,0.960575360413257,0.021603820643747,0.059229263521615
38,1666286050.374990463,32.382787545187192,111.514013175906967,-1.424454934671521,-0.270174013708714,0.960720918799423,0.017964048279951,0.060816210561916
39,1666286050.476903439,32.380922376177423,111.518047947409315,-1.426972470643512,-0.266404910667817,0.961697956469150,0.019707179746119,0.061458043912793
40,1666286050.576143980,32.380254725369745,111.519605347141692,-1.428794466401441,-0.264414562869115,0.962157798378561,0.021230135426114,0.062342532125709
41,1666286050.676788092,32.381707170745372,111.520124889058920,-1.429572363199639,-0.263805392617672,0.962317700468892,0.022356546894713,0.062060800841146
42,1666286050.775765896,32.385934847806340,111.521016241562322,-1.428024719729190,-0.264382899140711,0.962186246452832,0.024387201379608,0.060865213281746
43,1666286050.876277924,32.392421453008268,111.523444023402277,-1.426352356034542,-0.262324628365889,0.962916267877501,0.026588319060931,0.057193633378881
44,1666286050.975759029,32.397910020736632,111.525652174620546,-1.425540440484263,-0.262807154586611,0.962921824275780,0.027578673046613,0.054344977914083
45,1666286051.076041937,32.399293740364655,111.526293391783739,-1.424820168293330,-0.260878960728962,0.963570735663031,0.027875750237918,0.051928294517099
46,1666286051.175896645,32.396997005728650,111.526240670712170,-1.423460330891694,-0.262253122034223,0.963160134817172,0.027896277430239,0.052608482089913
47,1666286051.275886774,32.393248821636050,111.525252338158424,-1.422122639860105,-0.262559521805732,0.963033856199435,0.027057859644071,0.053815997196688
48,1666286051.375674248,32.391111762783240,111.523344658931435,-1.422435041735869,-0.263091266677245,0.962824128889913,0.025791209600604,0.055565238529874
49,1666286051.475541115,32.391445344405327,111.521464538835900,-1.423369628004741,-0.263090671986788,0.962721734655912,0.026961252197900,0.056773680650223
50,1666286051.575754166,32.394219630746569,111.522015621111507,-1.423447159642449,-0.264395164532906,0.962391920502395,0.026123096517196,0.056697197035497
51,1666286051.676355362,32.399615515147254,111.525430981290270,-1.423873322827919,-0.265837334224528,0.962148451033501,0.025304754449060,0.054410838152937
52,1666286051.776590586,32.405718016593603,111.530081741719854,-1.422633777960166,-0.263064404195060,0.963114913083098,0.025061124840552,0.050781132954680
53,1666286051.877995491,32.410707069937764,111.533399071358758,-1.420077549043672,-0.262225461503805,0.963503200486526,0.023804140250806,0.048298580706449
54,1666286051.977352619,32.413084980605120,111.534242979581506,-1.419565899644246,-0.260917410179692,0.963863185394884,0.025123944666013,0.047525280745828
55,1666286052.077354908,32.413842622200860,111.533393648293114,-1.420829813934490,-0.259758862060742,0.964138395387686,0.025025573342022,0.048334343887848
56,1666286052.176900864,32.415048906568892,111.532668712745760,-1.421203993213259,-0.259522802211719,0.964109740505197,0.025200206681107,0.050052702009065
57,1666286052.276782513,32.417546121742461,111.532654131225428,-1.420628342040119,-0.260079530556393,0.964019815374318,0.024950526755437,0.049009229394664
58,1666286052.376719713,32.422525084774676,111.533883582691900,-1.419596449105722,-0.261504280605317,0.963764943765913,0.022055263766559,0.047814325606137
59,1666286052.476865292,32.428551664278714,111.536420554933400,-1.418913068343250,-0.261612706257749,0.963902872498088,0.022449810674445,0.044114060288229
60,1666286052.577200413,32.432617818519475,111.539473869461148,-1.418781898177385,-0.262647684185532,0.963777238735092,0.020481580877914,0.041594866665004
61,1666286052.676931381,32.433917650172262,111.541294808703640,-1.418156882659191,-0.263693106383971,0.963536558977470,0.018366368778814,0.041544213283059
62,1666286052.777705908,32.433921382769306,111.541446063825703,-1.418777056202677,-0.263128845757356,0.963665930466104,0.020130657996723,0.041303045867336
63,1666286052.876795292,32.433579051012465,111.541489843959454,-1.419992755245794,-0.262298591088631,0.963837653646757,0.020593868796128,0.042335789748635
64,1666286052.977143049,32.433752569750702,111.542431077047084,-1.420653180231949,-0.261128931668331,0.964143296820779,0.022335526802163,0.041719401766858
65,1666286053.076855659,32.433548507355418,111.543592933977408,-1.419600072259686,-0.260549602405099,0.964301530406509,0.021020019963239,0.042362977975528
66,1666286053.177821398,32.432456775789660,111.544203409504647,-1.419097999910087,-0.260357198784055,0.964389537995547,0.020191667509293,0.041943350000324
67,1666286053.277269125,32.430864474785885,111.543713335521701,-1.418551570345911,-0.259933498806590,0.964530275204654,0.018721344499919,0.042017087856193
68,1666286053.377088070,32.429802127157480,111.542165891077147,-1.416900164171468,-0.260652920512713,0.964369785954536,0.019334876697445,0.040952820529128
69,1666286053.477341413,32.429441557663338,111.539668485484469,-1.415883978014293,-0.261252478393150,0.964212247772636,0.019324814041231,0.040846485050116
70,1666286053.577441931,32.429434325223916,111.537125515334040,-1.416279573839459,-0.261162055607158,0.964274224404665,0.020685925356523,0.039264403114909
71,1666286053.677470446,32.429222079230776,111.535056638523983,-1.415756861567849,-0.261015876796882,0.964375828726573,0.018674525070970,0.038745775786070
72,1666286053.776439905,32.429390727219527,111.533452966109550,-1.415884397931255,-0.261884135458345,0.964132354404167,0.020193575863815,0.038180129388804
73,1666286053.877433300,32.429570397319736,111.532083292850174,-1.416645939820290,-0.261778654062184,0.964154612743907,0.020941415165173,0.037937792936824
74,1666286053.976785183,32.429338845328388,111.531639231984570,-1.416821254494328,-0.261498474633358,0.964200587287197,0.020181209385075,0.039095959218416
75,1666286054.077878952,32.429501619678760,111.532490925170961,-1.417634893075009,-0.262084258643678,0.964010961915125,0.020802538942034,0.039521652954222
76,1666286054.176602840,32.430665341046208,111.534351141268857,-1.418452510629181,-0.261579642277555,0.964170674753258,0.019546984892948,0.039609545230765
77,1666286054.276892662,32.431012739298801,111.535629980889908,-1.417830855841467,-0.261817930510197,0.964144993424273,0.018133606294466,0.039331606133297
78,1666286054.377471924,32.430271698903042,111.535779068791015,-1.417648354935853,-0.260925362190223,0.964357968221194,0.017859171037881,0.040158616809245
79,1666286054.477744818,32.429624710871877,111.536491141054128,-1.418803447280417,-0.259905159921919,0.964587922751751,0.018318615909555,0.041035051341287
80,1666286054.576838493,32.429435732872953,111.538250649099510,-1.419973432038971,-0.259484258999233,0.964690577826239,0.019237654370106,0.040864667369645
81,1666286054.677605629,32.429331872189323,111.540773489478127,-1.421697694611629,-0.258947386131370,0.964812571818227,0.018785509202236,0.041593955345012
82,1666286054.776998758,32.428400613711624,111.543548013402656,-1.423131687058127,-0.258510311788591,0.964900243830553,0.018997350872899,0.042178653540820
83,1666286054.877900362,32.426704719703089,111.546067655934877,-1.424678572268997,-0.257710284679595,0.965114203900141,0.017714803537636,0.042733690879462
84,1666286054.970954180,32.425236370787488,111.548548746276978,-1.426559230741733,-0.255780420746089,0.965611100435445,0.017140105014959,0.043333542191689
85,1666286055.070396185,32.422638703197855,111.550086959978330,-1.426683683201266,-0.253665205036968,0.966149722784400,0.018253689279732,0.043306809451381
86,1666286055.170017004,32.418920841929271,111.547594178333028,-1.429238298387760,-0.251737407203661,0.966668190413264,0.017759376006081,0.043191341972659
87,1666286055.269723892,32.415809051926978,111.537448850205962,-1.436193079113335,-0.251697897870582,0.966579928119194,0.018877147654476,0.044889464922800
88,1666286055.369852066,32.413064968796022,111.515684384603674,-1.441993120051692,-0.254156298255607,0.965842424183031,0.016008199594315,0.047924161453295
89,1666286055.470453262,32.408584871798411,111.482526480268902,-1.449179800698211,-0.258170229905055,0.964644797582081,0.014722687479523,0.050909619542647
90,1666286055.570751190,32.399080924147178,111.438938493597661,-1.459278218058859,-0.267355998784192,0.961880757048118,0.008533598921673,0.056862613588276
91,1666286055.671045542,32.379324749885122,111.382693628144310,-1.466005651695633,-0.278784981997424,0.958231111976493,0.013095031158570,0.062454703681522
92,1666286055.772658110,32.343297550417198,111.313474906632635,-1.471379202769107,-0.287824959234890,0.954852172067140,0.023898885217209,0.069591419194282
93,1666286055.874893665,32.290508634717462,111.234241380733081,-1.490688795884124,-0.301412182849972,0.949644817840106,0.033555183965953,0.078736685274772
94,1666286055.974985361,32.225285089422236,111.145720379461565,-1.516811800933212,-0.322755735813171,0.941525450963677,0.038791066270367,0.088621743183896
